subsector,variable_field,variable,area,energy,length,mass,monetary,power,volume,emission_gas,peru_specific_data_20250808,input_variable
IPPU,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_other,HFC-125 GDP Product Use Emission Factor,,,,tonne,,,,c2hf5,1,1
IPPU,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_refrigeration,HFC-125 GDP Product Use Emission Factor,,,,tonne,,,,c2hf5,1,1
IPPU,ef_ippu_tonne_c2hf5_per_tonne_production_chemicals,HFC-125 Production Process Emission Factor,,,,tonne,,,,c2hf5,1,1
IPPU,ef_ippu_tonne_c3f8_per_tonne_production_chemicals,PFC-218 Production Process Emission Factor,,,,tonne,,,,c3f8,1,1
IPPU,ef_ippu_tonne_c3f8_per_tonne_production_electronics,PFC-218 Production Process Emission Factor,,,,tonne,,,,c3f8,1,1
IPPU,ef_ippu_tonne_c3h2f6_per_mmm_gdp_product_use_ods_other,HFC-236fa GDP Product Use Emission Factor,,,,tonne,,,,c3h2f6,1,1
IPPU,ef_ippu_tonne_c3h2f6_per_mmm_gdp_product_use_ods_refrigeration,HFC-236fa GDP Product Use Emission Factor,,,,tonne,,,,c3h2f6,1,1
IPPU,ef_ippu_tonne_c3h3f5_per_mmm_gdp_product_use_ods_other,HFC-245fa GDP Product Use Emission Factor,,,,tonne,,,,c3h3f5,1,1
IPPU,ef_ippu_tonne_c3h3f5_per_mmm_gdp_product_use_ods_refrigeration,HFC-245fa GDP Product Use Emission Factor,,,,tonne,,,,c3h3f5,1,1
IPPU,ef_ippu_tonne_c3hf7_per_mmm_gdp_product_use_ods_other,HFC-227ea GDP Product Use Emission Factor,,,,tonne,,,,c3hf7,1,1
IPPU,ef_ippu_tonne_c3hf7_per_mmm_gdp_product_use_ods_refrigeration,HFC-227ea GDP Product Use Emission Factor,,,,tonne,,,,c3hf7,1,1
IPPU,ef_ippu_tonne_c3hf7_per_tonne_production_chemicals,HFC-227ea Production Process Emission Factor,,,,tonne,,,,c3hf7,1,1
IPPU,ef_ippu_tonne_c4f10_per_mmm_gdp_product_use_ods_other,PFC-31-10 GDP Product Use Emission Factor,,,,tonne,,,,c4f10,1,1
IPPU,ef_ippu_tonne_c4f10_per_tonne_production_chemicals,PFC-31-10 Production Process Emission Factor,,,,tonne,,,,c4f10,1,1
IPPU,ef_ippu_tonne_c4f6_per_tonne_production_electronics,PFC-1114 Production Process Emission Factor,,,,tonne,,,,c4f6,0,1
IPPU,ef_ippu_tonne_c4f8o_per_tonne_production_electronics,Octafluorooxolane Production Process Emission Factor,,,,tonne,,,,c4f8o,0,1
IPPU,ef_ippu_tonne_c4h5f5_per_mmm_gdp_product_use_ods_other,HFC-365mfc GDP Product Use Emission Factor,,,,tonne,,,,c4h5f5,1,1
IPPU,ef_ippu_tonne_c4h5f5_per_tonne_production_chemicals,HFC-365mfc Production Process Emission Factor,,,,tonne,,,,c4h5f5,1,1
IPPU,ef_ippu_tonne_c5f12_per_tonne_production_chemicals,Dodecafluoropentane Production Process Emission Factor,,,,tonne,,,,c5f12,1,1
IPPU,ef_ippu_tonne_c5f8_per_tonne_production_electronics,PFC-C-1418 Production Process Emission Factor,,,,tonne,,,,c5f8,0,1
IPPU,ef_ippu_tonne_c5h2f10_per_mmm_gdp_product_use_ods_other,HFC-43-10mee GDP Product Use Emission Factor,,,,tonne,,,,c5h2f10,1,1
IPPU,ef_ippu_tonne_c6f14_per_mmm_gdp_product_use_ods_other,PFC-51-14 GDP Product Use Emission Factor,,,,tonne,,,,c6f14,1,1
IPPU,ef_ippu_tonne_c6f14_per_tonne_production_chemicals,PFC-51-14 Production Process Emission Factor,,,,tonne,,,,c6f14,1,1
IPPU,ef_ippu_tonne_cc4f8_per_tonne_production_chemicals,PFC-C-318 Production Process Emission Factor,,,,tonne,,,,cc4f8,1,1
IPPU,ef_ippu_tonne_cc4f8_per_tonne_production_electronics,PFC-C-318 Production Process Emission Factor,,,,tonne,,,,cc4f8,1,1
IPPU,ef_ippu_tonne_cf4_per_mmm_gdp_product_use_ods_other,PFC-14 GDP Product Use Emission Factor,,,,tonne,,,,cf4,1,1
IPPU,ef_ippu_tonne_cf4_per_tonne_production_chemicals,PFC-14 Production Process Emission Factor,,,,tonne,,,,cf4,1,1
IPPU,ef_ippu_tonne_cf4_per_tonne_production_electronics,PFC-14 Production Process Emission Factor,,,,tonne,,,,cf4,1,1
IPPU,ef_ippu_tonne_cf4_per_tonne_production_metals,PFC-14 Production Process Emission Factor,,,,tonne,,,,cf4,1,1
IPPU,ef_ippu_tonne_ch2f2_per_mmm_gdp_product_use_ods_refrigeration,HFC-32 GDP Product Use Emission Factor,,,,tonne,,,,ch2f2,1,1
IPPU,ef_ippu_tonne_ch2f2_per_tonne_production_chemicals,HFC-32 Production Process Emission Factor,,,,tonne,,,,ch2f2,1,1
IPPU,ef_ippu_tonne_ch2f2_per_tonne_production_electronics,HFC-32 Production Process Emission Factor,,,,tonne,,,,ch2f2,1,1
IPPU,ef_ippu_tonne_ch2fchf2_per_mmm_gdp_product_use_ods_refrigeration,HFC-143 GDP Product Use Emission Factor,,,,tonne,,,,ch2fchf2,0,1
IPPU,ef_ippu_tonne_ch3cci2f_per_mmm_gdp_product_use_ods_refrigeration,HCFC-141b GDP Product Use Emission Factor,,,,tonne,,,,ch3cci2f,0,1
IPPU,ef_ippu_tonne_ch3ccif2_per_mmm_gdp_product_use_ods_refrigeration,HCFC-142b GDP Product Use Emission Factor,,,,tonne,,,,ch3ccif2,0,1
IPPU,ef_ippu_tonne_ch3chf2_per_mmm_gdp_product_use_ods_other,HFC-152a GDP Product Use Emission Factor,,,,tonne,,,,ch3chf2,1,1
IPPU,ef_ippu_tonne_ch3chf2_per_mmm_gdp_product_use_ods_refrigeration,HFC-152a GDP Product Use Emission Factor,,,,tonne,,,,ch3chf2,1,1
IPPU,ef_ippu_tonne_ch3chf2_per_tonne_production_chemicals,HFC-152a Production Process Emission Factor,,,,tonne,,,,ch3chf2,1,1
IPPU,ef_ippu_tonne_ch3f_per_tonne_production_electronics,HFC-41 Production Process Emission Factor,,,,tonne,,,,ch3f,1,1
IPPU,ef_ippu_tonne_ch4_per_tonne_production_chemicals,:math:\text{CH}_4 Production Process Emission Factor,,,,tonne,,,,ch4,0,1
IPPU,ef_ippu_tonne_ch4_per_tonne_production_metals,:math:\text{CH}_4 Production Process Emission Factor,,,,tonne,,,,ch4,0,1
IPPU,ef_ippu_tonne_ch4_per_tonne_production_plastic,:math:\text{CH}_4 Production Process Emission Factor,,,,tonne,,,,ch4,0,1
IPPU,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_other,HFC-134a GDP Product Use Emission Factor,,,,tonne,,,,chf2cf3,1,1
IPPU,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_refrigeration,HFC-134a GDP Product Use Emission Factor,,,,tonne,,,,chf2cf3,1,1
IPPU,ef_ippu_tonne_chf2cf3_per_tonne_production_chemicals,HFC-134a Production Process Emission Factor,,,,tonne,,,,chf2cf3,1,1
IPPU,ef_ippu_tonne_chf2chf2_per_mmm_gdp_product_use_ods_refrigeration,HFC-134 GDP Product Use Emission Factor,,,,tonne,,,,chf2chf2,0,1
IPPU,ef_ippu_tonne_chf3_per_mmm_gdp_product_use_ods_other,HFC-23 GDP Product Use Emission Factor,,,,tonne,,,,chf3,1,1
IPPU,ef_ippu_tonne_chf3_per_mmm_gdp_product_use_ods_refrigeration,HFC-23 GDP Product Use Emission Factor,,,,tonne,,,,chf3,1,1
IPPU,ef_ippu_tonne_chf3_per_tonne_production_chemicals,HFC-23 Production Process Emission Factor,,,,tonne,,,,chf3,1,1
IPPU,ef_ippu_tonne_chf3_per_tonne_production_electronics,HFC-23 Production Process Emission Factor,,,,tonne,,,,chf3,1,1
IPPU,ef_ippu_tonne_co2_per_tonne_product_use_product_use_lubricants,:math:\text{CO}_2 Product Use Emission Factor,,,,tonne,,,,co2,0,1
IPPU,ef_ippu_tonne_co2_per_tonne_product_use_product_use_paraffin_wax,:math:\text{CO}_2 Product Use Emission Factor,,,,tonne,,,,co2,0,1
IPPU,ef_ippu_tonne_co2_per_tonne_production_cement_clinker,:math:\text{CO}_2 Clinker Production Process Emission Factor,,,,tonne,,,,co2,0,1
IPPU,ef_ippu_tonne_co2_per_tonne_production_chemicals,:math:\text{CO}_2 Production Process Emission Factor,,,,tonne,,,,co2,0,1
IPPU,ef_ippu_tonne_co2_per_tonne_production_glass,:math:\text{CO}_2 Production Process Emission Factor,,,,tonne,,,,co2,0,1
IPPU,ef_ippu_tonne_co2_per_tonne_production_lime_and_carbonite,:math:\text{CO}_2 Production Process Emission Factor,,,,tonne,,,,co2,0,1
IPPU,ef_ippu_tonne_co2_per_tonne_production_metals,:math:\text{CO}_2 Production Process Emission Factor,,,,tonne,,,,co2,0,1
IPPU,ef_ippu_tonne_co2_per_tonne_production_plastic,:math:\text{CO}_2 Production Process Emission Factor,,,,tonne,,,,co2,0,1
IPPU,ef_ippu_tonne_n2o_per_mmm_gdp_other_product_manufacturing,:math:\text{N}_2\text{O} GDP Production Process Emission Factor,,,,tonne,,,,n2o,0,1
IPPU,ef_ippu_tonne_n2o_per_tonne_production_chemicals,:math:\text{N}_2\text{O} Production Process Emission Factor,,,,tonne,,,,n2o,0,1
IPPU,ef_ippu_tonne_n2o_per_tonne_production_electronics,:math:\text{N}_2\text{O} Production Process Emission Factor,,,,tonne,,,,n2o,0,1
IPPU,ef_ippu_tonne_nf3_per_tonne_production_chemicals,:math:\text{NF}_3 Production Process Emission Factor,,,,tonne,,,,nf3,1,1
IPPU,ef_ippu_tonne_nf3_per_tonne_production_electronics,:math:\text{NF}_3 Production Process Emission Factor,,,,tonne,,,,nf3,1,1
IPPU,ef_ippu_tonne_sf6_per_mmm_gdp_other_product_manufacturing,:math:\text{SF}_6 GDP Production Process Emission Factor,,,,tonne,,,,sf6,1,1
IPPU,ef_ippu_tonne_sf6_per_tonne_production_chemicals,:math:\text{SF}_6 Production Process Emission Factor,,,,tonne,,,,sf6,1,1
IPPU,ef_ippu_tonne_sf6_per_tonne_production_electronics,:math:\text{SF}_6 Production Process Emission Factor,,,,tonne,,,,sf6,1,1
IPPU,ef_ippu_tonne_sf6_per_tonne_production_metals,:math:\text{SF}_6 Production Process Emission Factor,,,,tonne,,,,sf6,1,1
IPPU,elasticity_ippu_cement_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_chemicals_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_electronics_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_glass_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_lime_and_carbonite_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_metals_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_mining_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_paper_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_plastic_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_product_use_lubricants_product_use_rate_to_gdppc,Elasticity of Product Use Rate to GDP per Capita,,,,,,,,,0,1
IPPU,elasticity_ippu_product_use_ods_other_product_use_rate_to_gdppc,Elasticity of Product Use Rate to GDP per Capita,,,,,,,,,0,1
IPPU,elasticity_ippu_product_use_ods_refrigeration_product_use_rate_to_gdppc,Elasticity of Product Use Rate to GDP per Capita,,,,,,,,,0,1
IPPU,elasticity_ippu_product_use_paraffin_wax_product_use_rate_to_gdppc,Elasticity of Product Use Rate to GDP per Capita,,,,,,,,,0,1
IPPU,elasticity_ippu_rubber_and_leather_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_textiles_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,elasticity_ippu_wood_production_to_gdp,Elasticity of Industrial Production to GDP,,,,,,,,,0,1
IPPU,emitinit_ippu_product_use_other_kt_co2,Initial Other Non-Energy :math:\text{CO}_2 Emissions,,,,kt,,,,co2,0,1
IPPU,frac_ippu_cement_clinker,Clinker Fraction of Cement,,,,,,,,,1,1
IPPU,frac_ippu_production_with_co2_capture_cement,Industrial :math:\text{CO}_2 Capture Prevalence,,,,,,,,co2,0,1
IPPU,frac_ippu_production_with_co2_capture_chemicals,Industrial :math:\text{CO}_2 Capture Prevalence,,,,,,,,co2,0,1
IPPU,frac_ippu_production_with_co2_capture_glass,Industrial :math:\text{CO}_2 Capture Prevalence,,,,,,,,co2,0,1
IPPU,frac_ippu_production_with_co2_capture_lime_and_carbonite,Industrial :math:\text{CO}_2 Capture Prevalence,,,,,,,,co2,0,1
IPPU,frac_ippu_production_with_co2_capture_metals,Industrial :math:\text{CO}_2 Capture Prevalence,,,,,,,,co2,0,1
IPPU,frac_ippu_production_with_co2_capture_plastic,Industrial :math:\text{CO}_2 Capture Prevalence,,,,,,,,co2,0,1
IPPU,gasrf_ippu_co2_capture_cement,Industrial :math:\text{CO}_2 Capture Efficacy,,,,,,,,co2,0,1
IPPU,gasrf_ippu_co2_capture_chemicals,Industrial :math:\text{CO}_2 Capture Efficacy,,,,,,,,co2,0,1
IPPU,gasrf_ippu_co2_capture_glass,Industrial :math:\text{CO}_2 Capture Efficacy,,,,,,,,co2,0,1
IPPU,gasrf_ippu_co2_capture_lime_and_carbonite,Industrial :math:\text{CO}_2 Capture Efficacy,,,,,,,,co2,0,1
IPPU,gasrf_ippu_co2_capture_metals,Industrial :math:\text{CO}_2 Capture Efficacy,,,,,,,,co2,0,1
IPPU,gasrf_ippu_co2_capture_plastic,Industrial :math:\text{CO}_2 Capture Efficacy,,,,,,,,co2,0,1
IPPU,maxfrac_ippu_maximum_recylced_material_ratio_glass,Maximum Recycled Material Ratio in Virgin Process,,,,,,,,,0,1
IPPU,maxfrac_ippu_maximum_recylced_material_ratio_paper,Maximum Recycled Material Ratio in Virgin Process,,,,,,,,,0,1
IPPU,maxfrac_ippu_maximum_recylced_material_ratio_plastic,Maximum Recycled Material Ratio in Virgin Process,,,,,,,,,0,1
IPPU,maxfrac_ippu_maximum_recylced_material_ratio_wood,Maximum Recycled Material Ratio in Virgin Process,,,,,,,,,0,1
IPPU,net_imports_cement_clinker_tonne,Net Imports of Cement Clinker,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_cement_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_chemicals_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_electronics_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_glass_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_lime_and_carbonite_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_metals_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_mining_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_paper_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_plastic_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_recycled_glass_tonne,Initial Industrial Production,,,,tonne,,,,,0,1
IPPU,prodinit_ippu_recycled_metals_tonne,Initial Industrial Production,,,,tonne,,,,,0,1
IPPU,prodinit_ippu_recycled_paper_tonne,Initial Industrial Production,,,,tonne,,,,,0,1
IPPU,prodinit_ippu_recycled_plastic_tonne,Initial Industrial Production,,,,tonne,,,,,0,1
IPPU,prodinit_ippu_recycled_rubber_and_leather_tonne,Initial Industrial Production,,,,tonne,,,,,0,1
IPPU,prodinit_ippu_recycled_textiles_tonne,Initial Industrial Production,,,,tonne,,,,,0,1
IPPU,prodinit_ippu_rubber_and_leather_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_textiles_tonne,Initial Industrial Production,,,,tonne,,,,,1,1
IPPU,prodinit_ippu_wood_tonne,Initial Industrial Production,,,,tonne,,,,,0,1
IPPU,qty_ippu_cement_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_chemicals_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_electronics_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_glass_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_lime_and_carbonite_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_metals_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_paper_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_plastic_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_recycled_metals_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_recycled_paper_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_recycled_plastic_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_recycled_rubber_and_leather_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_recycled_textiles_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_rubber_and_leather_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_textiles_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,qty_ippu_wood_tonne_cod_per_m3_ww,COD Wastewater Factor,,,,tonne,,,m3,,0,1
IPPU,ratio_ippu_production_to_harvested_wood_demand_paper,Ratio of Production to Harvested Wood Demand,,,,,,,,,0,1
IPPU,ratio_ippu_production_to_harvested_wood_demand_wood,Ratio of Production to Harvested Wood Demand,,,,,,,,,0,1
IPPU,timespan_ippu_average_lifetime_of_housing,Average Lifespan of Housing Construction,,,,,,,,,0,1
IPPU,useinit_ippu_product_use_lubricants_kt,Initial Non-Energy Fuel Use,,,,kt,,,,,0,1
IPPU,useinit_ippu_product_use_paraffin_wax_kt,Initial Non-Energy Fuel Use,,,,kt,,,,,0,1
IPPU,vol_ippu_cement_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_chemicals_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_electronics_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_glass_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_lime_and_carbonite_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_metals_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_paper_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_plastic_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_recycled_glass_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_recycled_metals_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_recycled_paper_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_recycled_plastic_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_recycled_rubber_and_leather_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_recycled_textiles_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_rubber_and_leather_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_textiles_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
IPPU,vol_ippu_wood_m3_ww_per_tonne_production,Wastewater Production Factor,,,,tonne,,,m3,,0,1
Industrial Energy,consumpinit_inen_energy_tj_per_mmm_gdp_other_product_manufacturing,Initial Energy Consumption Intensity of GDP,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_cement,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_chemicals,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_electronics,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_glass,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_lime_and_carbonite,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_metals,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_mining,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_paper,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_plastic,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_recycled_glass,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_recycled_metals,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_recycled_paper,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_recycled_plastic,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_recycled_rubber_and_leather,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_recycled_textiles,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_recycled_wood,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_rubber_and_leather,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_textiles,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,1,1
Industrial Energy,consumpinit_inen_energy_tj_per_tonne_production_wood,Initial Energy Consumption Intensity of Production,,tj,,tonne,,,,,0,1
Industrial Energy,consumpinit_inen_energy_total_pj_agriculture_and_livestock,Initial Energy Consumption in Agriculture and Livestock,,pj,,,,,,,1,1
Industrial Energy,frac_inen_energy_agriculture_and_livestock_coal,Industrial Energy Fuel Fraction Coal,,,,,,,,,1,1
Industrial Energy,frac_inen_energy_agriculture_and_livestock_coke,Industrial Energy Fuel Fraction Coke,,,,,,,,,1,1
Industrial Energy,frac_inen_energy_agriculture_and_livestock_diesel,Industrial Energy Fuel Fraction Diesel,,,,,,,,,1,1
Industrial Energy,frac_inen_energy_agriculture_and_livestock_electricity,Industrial Energy Fuel Fraction Electricity,,,,,,,,,1,1
Industrial Energy,frac_inen_energy_agriculture_and_livestock_furnace_gas,Industrial Energy Fuel Fraction Furnace Gas,,,,,,,,,1,1
Industrial Energy,frac_inen_energy_agriculture_and_livestock_gasoline,Industrial Energy Fuel Fraction Gasoline,,,,,,,,,1,1
