iso_alpha_3,year,population_gnrl_rural,population_gnrl_urban,gdp_mmm_usd
PER,2042,5951350.44810661,27940780.767893396,706.2972876158419
PER,2043,5891273.56192411,28022397.922075897,727.4862062443173
PER,2044,5831196.67574161,28104015.0762584,749.3107924316469
PER,2045,5771119.78955911,28185632.2304409,771.7901162045963
PER,2046,5704147.56278013,28233720.2992199,794.9438196907341
PER,2047,5637175.33600115,28281808.3679989,818.7921342814562
PER,2048,5570203.10922217,28329896.4367778,843.3558983098999
PER,2049,5503230.88244318,28377984.5055568,868.656575259197
PER,2050,5436258.6556642,28426072.5743358,894.7162725169728
PER,2051,,,921.5577606924821
PER,2052,,,949.1464551091914
PER,2053,,,976.9013485735903
PER,2054,,,1004.7956668361358
PER,2055,,,1032.7616264113663
PER,2056,,,1060.6443665230543
PER,2057,,,1088.5954856459011
PER,2058,,,1116.7034565752067
PER,2059,,,1144.8961688594616
PER,2060,,,1173.2581556189407
PER,2061,,,1201.8306218804746
PER,2062,,,1230.4621845185015
PER,2063,,,1259.0773197276496
PER,2064,,,1287.6068827255574
PER,2065,,,1315.83544600795
PER,2066,,,1343.7612944000343
PER,2067,,,1371.4252148526068
PER,2068,,,1398.9124659259414
PER,2069,,,1426.3841459385292
PER,2070,,,1453.9251379860093
PER,2071,,,1481.6093346419916
PER,2072,,,1509.3126645235016
PER,2073,,,1536.953539790977
PER,2074,,,1564.4409180590765
PER,2075,,,1591.6792519270118
PER,2076,,,1618.6106491190458
PER,2077,,,1645.318654436843
PER,2078,,,1671.7994331683567
PER,2079,,,1697.9950033552468
PER,2080,,,1724.0058485243985
PER,2081,,,1750.0448641516602
PER,2082,,,1776.0799885982785
PER,2083,,,1802.0189946380474
PER,2084,,,1827.8763262096431
PER,2085,,,1853.6544931679396
PER,2086,,,1879.3765288388324
PER,2087,,,1904.820920006998
PER,2088,,,1929.9438094238378
PER,2089,,,1954.8064269407694
PER,2090,,,1979.2300473125658
PER,2091,,,2003.2585309613487
PER,2092,,,2026.9641883794254
PER,2093,,,2050.3349371723866
PER,2094,,,2073.379101653129
PER,2095,,,2096.104521086348
PER,2096,,,2118.519392441911
PER,2097,,,2140.6317071644016
PER,2098,,,2162.449404774325
PER,2099,,,2183.9805776718326
PER,2100,,,2205.2331639182526
PHL,1979,,,209.65397313668697
PHL,1980,,,220.449056213495
PHL,1981,,,227.9950274076829
PHL,1982,,,236.2461674495669
PHL,1983,,,240.67578308924632
PHL,1984,,,223.0486887357899
PHL,1985,,,206.75052104986577
PHL,1986,,,213.81518635413968
PHL,1987,,,223.0348971897302
PHL,1988,,,238.0964437969527
PHL,1989,,,252.8703281345536
PHL,1990,,,260.55
PHL,1991,,,259.41
PHL,1992,,,260.49
PHL,1993,,,266.18
PHL,1994,,,277.82
PHL,1995,,,290.67
PHL,1996,,,307.7
PHL,1997,,,323.66
PHL,1998,,,322.0
PHL,1999,,,332.77
PHL,2000,,,347.36
PHL,2001,,,357.95
PHL,2002,,,371.25
PHL,2003,,,390.14
PHL,2004,,,415.76
PHL,2005,,,436.31
PHL,2006,,,459.51
PHL,2007,,,489.47
PHL,2008,,,510.73
PHL,2009,,,518.13
PHL,2010,,,556.13
PHL,2011,52064651.29422,43505397.70578,577.59
PHL,2012,52774797.46032,44437841.53968,617.42
PHL,2013,53486546.73126,45385011.26874,659.1
PHL,2014,54183616.76259,46329520.23741,700.94
PHL,2015,54851129.73496,47262076.26504,745.44
PHL,2016,55486055.373,48177756.627,798.74
PHL,2017,56076098.01878,49096822.98122,854.1
PHL,2018,56624424.61642,50026969.38358,908.26
PHL,2019,57140715.89322,50975906.10678,963.83
PHL,2020,57630884.2232,51950200.7768,872.09
PHL,2021,58295264.9243962,53033451.5356038,921.93
PHL,2022,58894418.55536839,54057904.664631605,991.72
PHL,2023,59493572.1863406,55082357.7936594,1046.9389696
PHL,2024,60092725.81731279,56106810.92268721,1111.461818296448
PHL,2025,60691879.448285,57131264.051715,1180.1168148126199
PHL,2026,61196865.491518006,58132761.608482,1253.1306421450765
PHL,2027,61701851.534751,59134259.165249,1332.2783735029595
PHL,2028,62206837.577984,60135756.72201601,1416.5316578432867
PHL,2029,62711823.621217005,61137254.27878299,1507.1613533121
PHL,2030,63216809.66445,62138751.83555,1597.1812342583416
PHL,2031,63633289.605387405,63115407.8546126,1684.9067299565806
PHL,2032,64049769.54632479,64092063.873675205,1770.2788972681626
PHL,2033,64466249.487262204,65068719.89273779,1853.2937150113999
PHL,2034,64882729.4281996,66045375.9118004,1933.6027743227028
PHL,2035,65299209.369137,67022031.930863,2011.595027150849
PHL,2036,65620943.1255104,67959542.9744896,2087.8839386935174
PHL,2037,65942676.8818838,68897054.0181162,2161.987101617912
PHL,2038,66264410.638257205,69834565.0617428,2233.158894677701
PHL,2039,66586144.3946306,70772076.1053694,2300.708531418557
PHL,2040,66907878.151004,71709587.148996,2364.129433681785
PHL,2041,67136707.89305921,72600813.1469408,2430.1762415405
PHL,2042,67365537.6351144,73492039.1448856,2498.94305642115
PHL,2043,67594367.37716961,74383265.1428304,2569.709344302513
PHL,2044,67823197.11922479,75274491.1407752,2642.787769610288
PHL,2045,68052026.86128001,76165717.13871999,2718.202348941014
PHL,2046,68184903.3265412,76997303.49345881,2795.7350587226842
PHL,2047,68317779.79180239,77828889.8481976,2875.8291993274643
PHL,2048,68450656.2570636,78660476.2029364,2959.0730584597577
PHL,2049,68583532.72232479,79492062.55767521,3045.514605590713
PHL,2050,68716409.187586,80323648.912414,3135.3854323381984
PHL,2051,,,3228.3174611917166
PHL,2052,,,3324.3693712324366
PHL,2053,,,3423.1412971196874
PHL,2054,,,3524.2015077753185
PHL,2055,,,3627.8670538134056
PHL,2056,,,3733.8158150211493
PHL,2057,,,3842.1960612339212
PHL,2058,,,3953.4699484090074
PHL,2059,,,4068.0560514919052
PHL,2060,,,4185.989475549977
PHL,2061,,,4306.87125148726
PHL,2062,,,4430.7199830466925
PHL,2063,,,4556.8435750465715
PHL,2064,,,4685.314956959178
PHL,2065,,,4815.78467079746
PHL,2066,,,4947.33974742476
PHL,2067,,,5080.414697816357
PHL,2068,,,5215.835670310733
PHL,2069,,,5353.930798510009
PHL,2070,,,5495.386306683093
PHL,2071,,,5641.072873911825
PHL,2072,,,5790.175010146843
PHL,2073,,,5941.706628944987
PHL,2074,,,6095.693512380747
PHL,2075,,,6251.876504593773
PHL,2076,,,6409.397521126669
PHL,2077,,,6568.267249278307
PHL,2078,,,6728.972218448671
PHL,2079,,,6891.725184730752
PHL,2080,,,7055.683881640437
PHL,2081,,,7221.466352476446
PHL,2082,,,7390.015820788825
PHL,2083,,,7560.128227237621
PHL,2084,,,7731.953402813387
PHL,2085,,,7905.779890039881
PHL,2086,,,8080.696220698827
PHL,2087,,,8256.529496488081
PHL,2088,,,8433.132503837996
PHL,2089,,,8609.89576048156
PHL,2090,,,8787.278186921736
PHL,2091,,,8965.669530630203
PHL,2092,,,9144.920718590995
PHL,2093,,,9324.917640244781
PHL,2094,,,9505.56504327969
PHL,2095,,,9686.76656775571
PHL,2096,,,9868.425032088557
PHL,2097,,,10050.445140424425
PHL,2098,,,10232.730632564602
PHL,2099,,,10415.185423877083
PHL,2100,,,10597.714175227691
PLW,2000,,,0.26
PLW,2001,,,0.28
PLW,2002,,,0.29
PLW,2003,,,0.28
PLW,2004,,,0.29
PLW,2005,,,0.31
PLW,2006,,,0.3
PLW,2007,,,0.31
PLW,2008,,,0.29
PLW,2009,,,0.27
PLW,2010,,,0.27
PLW,2011,,,0.29
PLW,2012,,,0.3
PLW,2013,,,0.29
PLW,2014,,,0.3
PLW,2015,,,0.33
PLW,2016,,,0.33
PLW,2017,,,0.31
PLW,2018,,,0.32
PLW,2019,,,0.32
PLW,2020,,,0.29
PLW,2021,,,0.25
PLW,2022,,,0.24509
PLW,2023,,,0.24705072
PLW,2024,,,0.27768500928
PLW,2025,,,0.31072952538432
PLW,2026,,,0.3216050587727712
PLW,2027,,,0.32803715994822663
PLW,2028,,,0.33295771734745
PNG,1979,,,9.967150288452752
PNG,1980,,,9.737008788292377
PNG,1981,,,9.848887019269856
PNG,1982,,,9.930829759270184
PNG,1983,,,10.272251686393894
PNG,1984,,,10.17127545231664
PNG,1985,,,10.535203688000529
PNG,1986,,,11.130864104520079
PNG,1987,,,11.438298571086923
PNG,1988,,,11.771038676519842
PNG,1989,,,11.603419085766198
PNG,1990,,,11.24
PNG,1991,,,12.31
PNG,1992,,,14.01
PNG,1993,,,16.57
PNG,1994,,,17.55
PNG,1995,,,16.97
PNG,1996,,,18.28
PNG,1997,,,17.57
PNG,1998,,,16.91
PNG,1999,,,17.22
PNG,2000,,,16.79
PNG,2001,,,16.77
PNG,2002,,,16.74
PNG,2003,,,17.1
PNG,2004,,,17.57
PNG,2005,,,18.68
PNG,2006,,,19.7
PNG,2007,,,21.23
PNG,2008,,,21.17
PNG,2009,,,22.61
PNG,2010,,,24.9
PNG,2011,6500810.52,971385.48,25.18
PNG,2012,6640346.19054,990656.80946,26.35
PNG,2013,6777611.00536,1010776.99464,27.36
PNG,2014,6914611.31796,1032121.68204,31.06
PNG,2015,7052788.70736,1054983.29264,33.11
PNG,2016,7192300.537,1079465.463,34.92
PNG,2017,7332486.26124,1105551.73876,36.16
PNG,2018,7472957.19244,1133366.80756,36.06
PNG,2019,7613283.2325,1162835.7675,37.67
PNG,2020,7753046.24685,1193980.75315,36.48
PNG,2021,7250513.23589209,1121273.06830791,36.2
PNG,2022,7360784.28270727,1142938.12769273,38.06
PNG,2023,7471055.32952246,1164603.18707754,39.0803886
PNG,2024,7581326.37633764,1186268.24646236,40.846822164719995
PNG,2025,7691597.42315283,1207933.30584717,42.35733764837134
PNG,2026,7798403.73740119,1229741.59299881,43.81866579724016
PNG,2027,7905210.05164955,1251549.88015045,45.161707903925574
PNG,2028,8012016.36589792,1273358.16730208,46.56488216850053
PNG,2029,8118822.68014628,1295166.45445372,48.01444695040596
PNG,2030,8225628.99439464,1316974.74160536,49.504204290785374
PNG,2031,8323813.21074289,1338058.23605711,51.03509930656687
PNG,2032,8421997.42709114,1359141.73050886,52.60809385828492
PNG,2033,8520181.6434394,1380225.2249606,54.22416667607156
PNG,2034,8618365.85978765,1401308.71941235,55.884313480904964
PNG,2035,8716550.076135902,1422392.2138641002,57.58954710089277
PNG,2036,8801509.75643358,1441911.07756642,59.34089758236465
PNG,2037,8886469.43673126,1461429.94126874,61.139412295545064
PNG,2038,8971429.11702894,1480948.80497106,62.98615603457396
PNG,2039,9056388.79732662,1500467.66867338,64.88221111164019
PNG,2040,9141348.4776243,1519986.5323757,66.8286774449894
PNG,2041,9214551.27252984,1538071.07147016,68.83353776833907
PNG,2042,9287754.06743538,1556155.61056462,70.89854390138926
PNG,2043,9360956.86234092,1574240.14965908,73.02550021843093
PNG,2044,9434159.65724646,1592324.68875354,75.21626522498387
PNG,2045,9507362.452152,1610409.227848,77.47275318173338
PNG,2046,9568241.88134754,1626855.92465246,79.79693577718538
PNG,2047,9629121.31054308,1643302.62145692,82.19084385050094
PNG,2048,9690000.73973862,1659749.31826138,84.65656916601597
PNG,2049,9750880.16893416,1676196.01506584,87.19626624099645
PNG,2050,9811759.5981297,1692642.7118703,89.81215422822635
PNG,2051,,,92.50651885507314
PNG,2052,,,95.28171442072534
PNG,2053,,,98.14016585334709
PNG,2054,,,101.0843708289475
PNG,2055,,,104.11690195381593
PNG,2056,,,107.2404090124304
PNG,2057,,,110.45762128280332
PNG,2058,,,113.77134992128742
PNG,2059,,,117.18449041892605
PNG,2060,,,120.70002513149383
PNG,2061,,,124.32102588543864
PNG,2062,,,128.0506566620018
PNG,2063,,,131.89217636186186
PNG,2064,,,135.8489416527177
PNG,2065,,,139.92440990229926
PNG,2066,,,144.12214219936823
PNG,2067,,,148.44580646534928
PNG,2068,,,152.89918065930974
PNG,2069,,,157.48615607908903
PNG,2070,,,162.21074076146172
PNG,2071,,,167.07706298430557
PNG,2072,,,172.08937487383474
PNG,2073,,,177.2520561200498
PNG,2074,,,182.56961780365128
PNG,2075,,,188.0467063377608
PNG,2076,,,193.68810752789364
PNG,2077,,,199.49875075373046
PNG,2078,,,205.48371327634237
PNG,2079,,,211.64822467463264
PNG,2080,,,217.99767141487163
PNG,2081,,,224.5376015573178
PNG,2082,,,231.27372960403733
PNG,2083,,,238.21194149215845
PNG,2084,,,245.35829973692324
PNG,2085,,,252.71904872903093
PNG,2086,,,260.2401338544664
PNG,2087,,,267.8323291665212
PNG,2088,,,275.4819537212452
PNG,2089,,,283.17449730606336
PNG,2090,,,290.89598027253743
PNG,2091,,,298.66141226701194
PNG,2092,,,306.47969514735354
PNG,2093,,,314.3480328719667
PNG,2094,,,322.2647063847043
PNG,2095,,,330.22781125660686
PNG,2096,,,338.23544356345036
PNG,2097,,,346.2857774094386
PNG,2098,,,354.376832306706
PNG,2099,,,362.5067639252334
PNG,2100,,,370.67368962620964
POL,1979,,,462.88731175115976
POL,1980,,,435.1140730460902
POL,1981,,,391.60266574148113
POL,1982,,,372.62560055964894
POL,1983,,,393.49263419098935
POL,1984,,,392.0524511498503
POL,1985,,,407.19351681325753
POL,1986,,,421.4208582907127
POL,1987,,,431.12196644856493
POL,1988,,,445.28432304640035
POL,1989,,,462.2585614409291
POL,1990,,,429.11
POL,1991,,,399.0
POL,1992,,,409.04
POL,1993,,,424.33
POL,1994,,,446.79
POL,1995,,,478.52
POL,1996,,,507.79
POL,1997,,,540.53
POL,1998,,,565.62
POL,1999,,,591.94
POL,2000,,,618.94
POL,2001,,,626.73
POL,2002,,,639.49
POL,2003,,,661.86
POL,2004,,,694.84
POL,2005,,,719.21
POL,2006,,,763.31
POL,2007,,,817.21
POL,2008,,,851.53
POL,2009,,,875.65
POL,2010,,,901.34
POL,2011,14928408.611,23134846.389,946.79
POL,2012,14976332.50744,23086831.49256,961.42
POL,2013,15014845.76316,23025350.23684,969.66
POL,2014,15051506.70795,22960228.29205,1006.86
POL,2015,15088962.57464,22897449.42536,1051.0
POL,2016,15120448.04514,22849638.95486,1082.04
POL,2017,15150056.8327,22824769.1673,1137.65
POL,2018,15167874.645,22806875.355,1205.29
POL,2019,15172142.77425,22793332.22575,1258.93
POL,2020,15143331.3999,22755738.6001,1233.49
POL,2021,15213712.6405567,23165645.109443303,1319.04
POL,2022,15080128.5598949,23269054.890105102,1388.42
POL,2023,14946544.479233,23372464.670767,1390.6414720000002
POL,2024,14812960.3985712,23475874.4514288,1433.30635236096
POL,2025,14679376.3179094,23579284.2320906,1483.128081169027
POL,2026,14530633.838216,23654033.375784,1532.0119827243582
POL,2027,14381891.3585225,23728782.519477498,1577.91106172678
POL,2028,14233148.8788291,23803531.6631709,1624.759241149448
POL,2029,14084406.3991356,23878280.8068644,1673.6807419004579
POL,2030,13935663.9194422,23953029.9505578,1721.227023954655
POL,2031,13773279.197536,23995977.830464,1768.1505379695764
POL,2032,13610894.4756298,24038925.7103702,1814.0410644124033
POL,2033,13448509.7537236,24081873.5902764,1858.247418836695
POL,2034,13286125.0318174,24124821.4701826,1900.333363173989
POL,2035,13123740.3099112,24167769.3500888,1939.7892224019952
POL,2036,12957850.1860499,24192501.2359501,1976.325415550302
POL,2037,12791960.0621887,24217233.1218113,2009.968497739463
POL,2038,12626069.9383274,24241965.0076726,2040.6298139245675
POL,2039,12460179.8144662,24266696.8935338,2068.247794366162
POL,2040,12294289.6906049,24291428.779395103,2092.9250165722156
POL,2041,12132051.4838751,24309910.2641249,2116.4711843922773
POL,2042,11969813.2771453,24328391.7488547,2138.946076174055
POL,2043,11807575.0704154,24346873.2335846,2160.4468064379816
POL,2044,11645336.8636856,24365354.7183144,2180.7578343265905
POL,2045,11483098.6569557,24383836.2030443,2199.8805964521584
POL,2046,11326323.404865,24399801.305135,2217.8789940550064
POL,2047,11169548.1527742,24415766.4072258,2234.9821705016966
POL,2048,11012772.9006834,24431731.5093166,2251.643017109733
POL,2049,10855997.6485926,24447696.6114074,2268.302031368161
POL,2050,10699222.3965018,24463661.7134982,2285.221748041035
POL,2051,,,2302.4478359186496
POL,2052,,,2320.1410959088653
POL,2053,,,2338.4543723162915
POL,2054,,,2357.9853528643316
POL,2055,,,2379.0454191769068
POL,2056,,,2401.7461683510987
POL,2057,,,2425.7879986643716
POL,2058,,,2450.572385986722
POL,2059,,,2475.8904696060636
POL,2060,,,2501.2614583582335
POL,2061,,,2526.523889169803
POL,2062,,,2552.114125953126
POL,2063,,,2578.373245042727
POL,2064,,,2605.703421844475
POL,2065,,,2634.49010438329
POL,2066,,,2664.7134308356713
POL,2067,,,2694.865556519963
POL,2068,,,2723.5652005793486
POL,2069,,,2749.1715797301686
POL,2070,,,2769.9622710833714
POL,2071,,,2784.676642807165
POL,2072,,,2794.429876546162
POL,2073,,,2800.8881328400853
POL,2074,,,2805.5830308696923
POL,2075,,,2810.0448326332553
POL,2076,,,2815.4589866878237
POL,2077,,,2821.755769773529
POL,2078,,,2828.855354159171
POL,2079,,,2836.662633930349
POL,2080,,,2844.721499663875
POL,2081,,,2852.7589334918584
POL,2082,,,2860.6336126479987
POL,2083,,,2868.176437188805
POL,2084,,,2875.5388868861423
POL,2085,,,2882.61625449137
POL,2086,,,2889.355175436658
POL,2087,,,2896.145781833393
POL,2088,,,2903.3393605922943
POL,2089,,,2911.1364734431536
POL,2090,,,2920.1184194212537
POL,2091,,,2930.6207817200343
POL,2092,,,2942.3834597614205
POL,2093,,,2955.1638223967816
POL,2094,,,2968.6953244806004
POL,2095,,,2982.710990909832
POL,2096,,,2996.9451456596234
POL,2097,,,3011.13187424319
POL,2098,,,3025.005695997016
POL,2099,,,3038.300699195887
POL,2100,,,3050.7516938311373
PRI,1980,,,53.81201071052547
PRI,1981,,,54.38779922512809
PRI,1982,,,52.72951522675394
PRI,1983,,,52.97628935801515
PRI,1984,,,56.853094213234705
PRI,1985,,,58.02483648496947
PRI,1986,,,62.76140388723754
PRI,1987,,,65.84738211637301
PRI,1988,,,70.13272974450656
PRI,1989,,,73.5972865938852
PRI,1990,,,76.38
PRI,1991,,,78.15
PRI,1992,,,81.71
PRI,1993,,,85.51
PRI,1994,,,89.09
PRI,1995,,,93.14
PRI,1996,,,95.29
PRI,1997,,,99.94
PRI,1998,,,105.47
PRI,1999,,,111.16
PRI,2000,,,114.79
PRI,2001,,,122.04
PRI,2002,,,123.16
PRI,2003,,,123.22
PRI,2004,,,134.01
PRI,2005,,,131.34
PRI,2006,,,129.49
PRI,2007,,,127.99
PRI,2008,,,125.63
PRI,2009,,,123.17
PRI,2010,,,122.66
PRI,2011,229074.64164,3449657.35836,122.22
PRI,2012,228027.77712,3406460.22288,122.26
PRI,2013,226866.88178,3366210.11822,121.88
PRI,2014,224429.15026,3310444.84974,120.43
PRI,2015,221453.27232,3251778.72768,119.17
PRI,2016,217958.87456,3188713.12544,117.67
PRI,2017,213250.59118,3112035.40882,114.27
PRI,2018,205077.19388,2988276.80612,109.29
PRI,2019,205162.90256,2988531.09744,111.12
PRI,2020,210641.92422,3070896.07578,106.45
PRI,2021,221535.64462607895,3406241.12217392,106.91
PRI,2022,209233.488312338,3403419.26728766,110.5
PRI,2023,196931.331998597,3400597.4124014,109.7265
PRI,2024,184629.175684855,3397775.55751514,109.507047
PRI,2025,172327.019371114,3394953.70262889,109.507047
PRI,2026,160396.411054959,3388403.01554504,109.83556814099998
PRI,2027,148465.802738804,3381852.3284612005,111.70277279939698
PRI,2028,136535.194422648,3375301.64137735,112.59639498179216
PRI,2029,124604.586106493,3368750.95429351,113.49716614164649
PRI,2030,112673.977790338,3362200.26720966,114.3962818232116
PRI,2031,101277.894313013,3351939.86328699,115.34302508796524
PRI,2032,89881.8108356873,3341679.45936431,116.31247355692504
PRI,2033,78485.7273583621,3331419.05544164,117.2949055167202
PRI,2034,67089.6438810369,3321158.65151896,118.27372817138881
PRI,2035,55693.5604037116,3310898.24759629,119.24004578037535
PRI,2036,44983.6900834451,3297381.83851655,120.1923826851757
PRI,2037,34273.819763178595,3283865.42943682,121.14572502001164
PRI,2038,23563.9494429121,3270349.02035709,122.111430419735
PRI,2039,12854.0791226456,3256832.61127735,123.07568266881115
PRI,2040,2144.2088023790698,3243316.20219762,124.04588325682298
PRI,2041,7936.962383903259,3210590.9006161,124.99987550449391
PRI,2042,13729.7159654275,3177865.59903457,125.94101990230824
PRI,2043,19522.4695469516,3145140.29745305,126.8604188623832
PRI,2044,25315.2231284758,3112414.99587152,127.75481485131368
PRI,2045,31107.976710000003,3079689.69429,128.6074507600512
PRI,2046,30824.284022000003,3051604.1181779997,129.41825695976934
PRI,2047,30540.591333999997,3023518.542066,130.20256560743422
PRI,2048,30256.898646,2995432.965954,130.9833115169183
PRI,2049,29973.205958,2967347.389842,131.77004587510783
PRI,2050,29689.51327,2939261.81373,132.5626965943113
PRI,2051,,,133.35210331254274
PRI,2052,,,134.12222178812775
PRI,2053,,,134.86754842166303
PRI,2054,,,135.56690359514533
PRI,2055,,,136.20777838114836
PRI,2056,,,136.77485407609183
PRI,2057,,,137.29767444984307
PRI,2058,,,137.80264804822994
PRI,2059,,,138.28313510419085
PRI,2060,,,138.76962531210359
PRI,2061,,,139.2744825418579
PRI,2062,,,139.77716567968682
PRI,2063,,,140.2564901945282
PRI,2064,,,140.70627335435506
PRI,2065,,,141.11395152999228
PRI,2066,,,141.4697649294786
PRI,2067,,,141.78420521866886
PRI,2068,,,142.07945247655894
PRI,2069,,,142.37603021617733
PRI,2070,,,142.69597773412426
PRI,2071,,,143.04766888343454
PRI,2072,,,143.41031664360807
PRI,2073,,,143.7743703586086
PRI,2074,,,144.11777106029976
PRI,2075,,,144.42201624775691
PRI,2076,,,144.67661667102152
PRI,2077,,,144.8959154959368
PRI,2078,,,145.09214762672977
PRI,2079,,,145.28122512274388
PRI,2080,,,145.48093042509868
PRI,2081,,,145.71782954537935
PRI,2082,,,145.98562676078262
PRI,2083,,,146.26546484855476
PRI,2084,,,146.5534046057405
PRI,2085,,,146.83462199202205
PRI,2086,,,147.09705431976278
PRI,2087,,,147.34463107704778
PRI,2088,,,147.58742558934506
PRI,2089,,,147.8370581396569
PRI,2090,,,148.10447280009956
PRI,2091,,,148.4081974381413
PRI,2092,,,148.74802624489897
PRI,2093,,,149.11500757561205
PRI,2094,,,149.50116880435368
PRI,2095,,,149.89840798880994
PRI,2096,,,150.29857403246146
PRI,2097,,,150.69364226685119
PRI,2098,,,151.07548754451602
PRI,2099,,,151.43605982800446
PRI,2100,,,151.767274378572
PRT,1979,,,152.24868064318036
PRT,1980,,,162.48740441643423
PRT,1981,,,168.2118356740252
PRT,1982,,,171.8502576796544
PRT,1983,,,173.5206421843006
PRT,1984,,,171.7125570927402
PRT,1985,,,174.52177452677745
PRT,1986,,,180.31589744106643
PRT,1987,,,194.07760673376862
PRT,1988,,,204.44135093335186
PRT,1989,,,218.0346563569104
PRT,1990,,,235.17
PRT,1991,,,245.45
PRT,1992,,,248.12
PRT,1993,,,243.05
PRT,1994,,,245.4
PRT,1995,,,255.91
PRT,1996,,,264.87
PRT,1997,,,276.53
PRT,1998,,,289.82
PRT,1999,,,301.15
PRT,2000,,,312.64
PRT,2001,,,318.72
PRT,2002,,,321.17
PRT,2003,,,318.18
PRT,2004,,,323.88
PRT,2005,,,326.41
PRT,2006,,,331.71
PRT,2007,,,340.03
PRT,2008,,,341.11
PRT,2009,,,330.46
PRT,2010,,,336.21
PRT,2011,4099817.2748,6457742.7252,330.5
PRT,2012,4020560.90028,6494283.09972,317.09
PRT,2013,3936962.4216,6520332.5784,314.17
PRT,2014,3855049.61968,6546012.38032,316.66
PRT,2015,3779247.60936,6578828.39064,322.33
PRT,2016,3708282.83128,6617169.16872,328.84
PRT,2017,3640950.044,6659349.956,340.37
PRT,2018,3577638.83558,6706183.16442,350.07
PRT,2019,3521605.00068,6764657.99932,359.46
PRT,2020,3469086.5889,6827994.4111,329.62
PRT,2021,3619088.569044001,7308741.750956,348.54
PRT,2022,3562602.3830279997,7383070.856972001,372.33
PRT,2023,3506116.1970120003,7457399.962988,380.81912399999993
PRT,2024,3449630.010996,7531729.069003999,387.41491122767997
PRT,2025,3393143.82498,7606058.17502,395.4189032936438
PRT,2026,3335304.58311696,7680529.17888304,403.3272813595167
PRT,2027,3277465.34125392,7755000.18274608,411.11149788975536
PRT,2028,3219626.09939088,7829471.18660912,418.9226163496607
PRT,2029,3161786.85752784,7903942.19047216,426.8821460603042
PRT,2030,3103947.6156647997,7978413.194335201,434.3387151593736
PRT,2031,3045047.16104592,8053483.71095408,441.98342250061194
PRT,2032,2986146.70642704,8128554.22757296,449.77435130343457
PRT,2033,2927246.25180816,8203624.74419184,457.43770055684877
PRT,2034,2868345.79718928,8278695.26081072,464.7619075478028
PRT,2035,2809445.3425704,8353765.777429599,471.51810958472953
PRT,2036,2749166.66184684,8428156.63615316,477.55715220638274
PRT,2037,2688887.98112328,8502547.49487672,482.9339975684152
PRT,2038,2628609.30039972,8576938.35360028,487.7799735945938
PRT,2039,2568330.61967616,8651329.21232384,492.0919486313411
PRT,2040,2508051.9389526,8725720.0710474,495.966594816673
PRT,2041,2446170.37553538,8797602.81046462,500.11039926256205
PRT,2042,2384288.81211816,8869485.54988184,504.42474933544065
PRT,2043,2322407.24870094,8941368.28929906,508.84623851146023
PRT,2044,2260525.68528372,9013251.02871628,513.3071931050576
PRT,2045,2198644.1218665,9085133.7681335,517.728700373657
PRT,2046,2135391.66435528,9153565.07964472,522.0307559364092
PRT,2047,2072139.20684406,9221996.39115594,526.3730039641015
PRT,2048,2008886.74933284,9290427.70266716,530.7825290373304
PRT,2049,1945634.29182162,9358859.01417838,535.358197362672
PRT,2050,1882381.8343104,9427290.3256896,540.204601390136
PRT,2051,,,545.318966632162
PRT,2052,,,550.636839491388
PRT,2053,,,556.0778692043898
PRT,2054,,,561.6161487861569
PRT,2055,,,567.1649983127846
PRT,2056,,,572.6896122634761
PRT,2057,,,578.2135834741224
PRT,2058,,,583.7663954745333
PRT,2059,,,589.3541199579786
PRT,2060,,,595.0581385824465
PRT,2061,,,600.884724955962
PRT,2062,,,606.7095442283714
PRT,2063,,,612.3824319373977
PRT,2064,,,617.7661378551452
PRT,2065,,,622.7483946791249
PRT,2066,,,627.2167951641618
PRT,2067,,,631.4589295062551
PRT,2068,,,635.7952899288749
PRT,2069,,,640.5847434949203
PRT,2070,,,646.1717071208251
PRT,2071,,,652.7283546528532
PRT,2072,,,660.1039267554551
PRT,2073,,,668.0437451454458
PRT,2074,,,676.2115139612492
PRT,2075,,,684.2760739640736
PRT,2076,,,692.0725114610734
PRT,2077,,,699.7299831988225
PRT,2078,,,707.4530581586961
PRT,2079,,,715.4150496264198
PRT,2080,,,723.8325659347587
PRT,2081,,,732.8620528515198
PRT,2082,,,742.3954423278618
PRT,2083,,,752.2547375096347
PRT,2084,,,762.2866724186397
PRT,2085,,,772.2598335888504
PRT,2086,,,782.055682035779
PRT,2087,,,791.7697644286168
PRT,2088,,,801.4892611678738
PRT,2089,,,811.429877446431
PRT,2090,,,821.708714101887
PRT,2091,,,832.4757227898053
PRT,2092,,,843.6788494217437
PRT,2093,,,855.1781422622485
PRT,2094,,,866.8554806031925
PRT,2095,,,878.5878778579013
PRT,2096,,,890.2525452323092
PRT,2097,,,901.7267977346575
PRT,2098,,,912.8881898941079
PRT,2099,,,923.6143279092514
PRT,2100,,,933.7830680896504
PRY,1979,,,23.619426034924807
PRY,1980,,,26.385733212135197
PRY,1981,,,28.80530494768799
PRY,1982,,,28.40260678451931
PRY,1983,,,27.53831546006639
PRY,1984,,,28.31406980657646
PRY,1985,,,29.410390589487104
PRY,1986,,,29.48773991673745
PRY,1987,,,30.688480686147003
PRY,1988,,,32.493270235299306
PRY,1989,,,34.383403764886665
